"Date","Time","Millisecond","C1","C2","Register"
"2023/09/21","11:01:37","180","0.040000","0.020000","0.000000"
"2023/09/21","11:01:39","190","0.040000","0.020000","0.000000"
"2023/09/21","11:01:41","170","0.040000","0.020000","0.000000"
"2023/09/21","11:01:43","190","0.030000","0.020000","0.000000"
"2023/09/21","11:01:45","190","0.030000","0.030000","0.000000"
"2023/09/21","11:01:47","190","0.030000","0.020000","0.000000"
"2023/09/21","11:01:49","170","0.040000","0.030000","0.000000"
"2023/09/21","11:01:51","190","0.030000","0.030000","0.000000"
"2023/09/21","11:01:53","190","0.030000","0.020000","0.000000"
"2023/09/21","11:01:55","170","0.030000","0.020000","0.000000"
"2023/09/21","11:01:57","180","0.030000","0.030000","0.000000"
"2023/09/21","11:01:59","180","0.030000","0.020000","0.000000"
"2023/09/21","11:02:01","190","0.040000","0.020000","0.000000"
"2023/09/21","11:02:03","190","0.030000","0.020000","0.000000"
"2023/09/21","11:02:05","180","0.030000","0.030000","0.000000"
"2023/09/21","11:02:07","160","0.030000","0.030000","0.000000"
"2023/09/21","11:02:09","180","0.030000","0.020000","0.000000"
"2023/09/21","11:02:11","180","0.040000","0.030000","0.000000"
"2023/09/21","11:02:13","180","0.030000","0.020000","0.000000"
"2023/09/21","11:02:15","180","0.030000","0.020000","0.000000"
"2023/09/21","11:02:17","170","0.030000","0.030000","0.000000"
"2023/09/21","11:02:19","170","0.040000","0.030000","0.000000"
"2023/09/21","11:02:21","150","0.040000","0.030000","0.000000"
"2023/09/21","11:02:23","170","0.030000","0.030000","0.000000"
"2023/09/21","11:02:25","170","0.030000","0.020000","0.000000"
"2023/09/21","11:02:27","190","0.030000","0.030000","0.000000"
"2023/09/21","11:02:29","190","0.030000","0.020000","0.000000"
"2023/09/21","11:02:31","170","0.030000","0.020000","0.000000"
"2023/09/21","11:02:33","170","0.030000","0.030000","0.000000"
"2023/09/21","11:02:35","190","0.030000","0.020000","0.000000"
"2023/09/21","11:02:37","190","0.040000","0.020000","0.000000"
"2023/09/21","11:02:39","160","0.030000","0.020000","0.000000"
"2023/09/21","11:02:41","190","0.030000","0.020000","0.000000"
"2023/09/21","11:02:43","190","0.030000","0.030000","0.000000"
"2023/09/21","11:02:45","190","0.030000","0.030000","0.000000"
"2023/09/21","11:02:47","160","0.030000","0.030000","0.000000"
"2023/09/21","11:02:49","160","0.040000","0.030000","0.000000"
"2023/09/21","11:02:51","180","0.040000","0.020000","0.000000"
"2023/09/21","11:02:53","180","0.030000","0.020000","0.000000"
"2023/09/21","11:02:55","160","0.030000","0.020000","0.000000"
"2023/09/21","11:02:57","180","0.030000","0.020000","0.000000"
"2023/09/21","11:02:59","180","0.030000","0.020000","0.000000"
"2023/09/21","11:03:01","200","0.030000","0.020000","0.000000"
"2023/09/21","11:03:03","180","0.030000","0.030000","0.000000"
"2023/09/21","11:03:05","180","0.030000","0.020000","0.000000"
"2023/09/21","11:03:07","160","0.030000","0.020000","0.000000"
"2023/09/21","11:03:09","170","0.030000","0.020000","0.000000"
"2023/09/21","11:03:11","180","0.030000","0.020000","0.000000"
"2023/09/21","11:03:13","170","0.030000","0.030000","0.000000"
"2023/09/21","11:03:15","170","0.040000","0.020000","0.000000"
"2023/09/21","11:03:17","170","0.030000","0.030000","0.000000"
"2023/09/21","11:03:19","190","0.030000","0.030000","0.000000"
"2023/09/21","11:03:21","190","0.030000","0.030000","0.000000"
"2023/09/21","11:03:23","190","0.030000","0.020000","0.000000"
"2023/09/21","11:03:25","190","0.030000","0.020000","0.000000"
"2023/09/21","11:03:27","190","0.030000","0.030000","0.000000"
"2023/09/21","11:03:29","170","0.030000","0.030000","0.000000"
"2023/09/21","11:03:31","170","0.030000","0.020000","0.000000"
"2023/09/21","11:03:33","170","0.030000","0.020000","0.000000"
"2023/09/21","11:03:35","190","0.030000","0.020000","0.000000"
"2023/09/21","11:03:37","160","0.030000","0.030000","0.000000"
"2023/09/21","11:03:39","170","0.030000","0.020000","0.000000"
"2023/09/21","11:03:41","180","0.040000","0.030000","0.000000"
"2023/09/21","11:03:43","190","0.040000","0.030000","0.000000"
"2023/09/21","11:03:45","160","0.030000","0.020000","0.000000"
"2023/09/21","11:03:47","160","0.030000","0.030000","0.000000"
"2023/09/21","11:03:49","180","0.040000","0.030000","0.000000"
"2023/09/21","11:03:51","180","0.040000","0.030000","0.000000"
"2023/09/21","11:03:53","180","0.040000","0.030000","0.000000"
"2023/09/21","11:03:55","160","0.040000","0.020000","0.000000"
"2023/09/21","11:03:57","160","0.040000","0.020000","0.000000"
"2023/09/21","11:03:59","160","0.030000","0.030000","0.000000"
"2023/09/21","11:04:01","180","0.030000","0.030000","0.000000"
"2023/09/21","11:04:03","180","0.030000","0.030000","0.000000"
"2023/09/21","11:04:05","180","0.030000","0.030000","0.000000"
"2023/09/21","11:04:07","180","0.040000","0.030000","0.000000"
"2023/09/21","11:04:09","180","0.030000","0.020000","0.000000"
"2023/09/21","11:04:11","170","0.040000","0.020000","0.000000"
"2023/09/21","11:04:13","190","0.030000","0.030000","0.000000"
"2023/09/21","11:04:15","190","0.040000","0.030000","0.000000"
"2023/09/21","11:04:17","190","0.030000","0.030000","0.000000"
"2023/09/21","11:04:19","190","0.030000","0.020000","0.000000"
"2023/09/21","11:04:21","170","0.030000","0.030000","0.000000"
"2023/09/21","11:04:23","190","0.030000","0.020000","0.000000"
